epoch,step,train_dec_cross_entropy,train_dec_self_entropy,train_enc_self_entropy,train_loss,train_mae,train_r2,train_rmse,val_dec_cross_entropy,val_dec_self_entropy,val_enc_self_entropy,val_loss,val_mae,val_r2,val_rmse
0,63,,,,,,,,2.260054349899292,0.0,2.243367910385132,2.1244382858276367,1.1684088706970215,0.8071534037590027,1.4528471231460571
0,63,2.178365707397461,0.0,2.239886522293091,3.6681694984436035,1.4750372171401978,0.6371294260025024,1.848318338394165,,,,,,,
1,127,,,,,,,,2.2553865909576416,0.0,2.068737745285034,1.8317309617996216,1.0809972286224365,0.8339704871177673,1.3488885164260864
1,127,2.2301223278045654,0.0,2.2208778858184814,2.2704222202301025,1.198054552078247,0.7785264849662781,1.4890754222869873,,,,,,,
