epoch,step,test_dec_cross_entropy,test_dec_self_entropy,test_enc_self_entropy,test_loss,test_mae,test_r2,test_rmse,train_dec_cross_entropy,train_dec_self_entropy,train_enc_self_entropy,train_loss,train_mae,train_r2,train_rmse,val_dec_cross_entropy,val_dec_self_entropy,val_enc_self_entropy,val_loss,val_mae,val_r2,val_rmse
26,1727,,,,,,,,1.8033645153045654,0.0,1.8703380823135376,1.0820884704589844,0.8223615288734436,0.8946372270584106,1.0333384275436401,,,,,,,
27,1791,,,,,,,,,,,,,,,1.7961299419403076,0.0,1.8668806552886963,1.2367233037948608,0.8638837337493896,0.8818407654762268,1.1091513633728027
27,1791,,,,,,,,1.7944416999816895,0.0,1.8655296564102173,1.0578508377075195,0.812856912612915,0.8972949981689453,1.022979974746704,,,,,,,
28,1855,,,,,,,,,,,,,,,1.7848891019821167,0.0,1.8630964756011963,1.0825793743133545,0.8132588863372803,0.8947540521621704,1.0361042022705078
28,1855,,,,,,,,1.7914330959320068,0.0,1.8624937534332275,1.089308261871338,0.8266672492027283,0.8926205635070801,1.0385324954986572,,,,,,,
29,1919,,,,,,,,,,,,,,,1.773698329925537,0.0,1.8571950197219849,1.0630053281784058,0.8065145611763,0.8968205451965332,1.0269595384597778
29,1919,,,,,,,,1.7856059074401855,0.0,1.8576034307479858,1.038805365562439,0.8079958558082581,0.8976547122001648,1.0152322053909302,,,,,,,
30,1983,,,,,,,,,,,,,,,1.7578941583633423,0.0,1.8532898426055908,1.122448444366455,0.8302943706512451,0.8904502987861633,1.0541270971298218
30,1983,,,,,,,,1.7722125053405762,0.0,1.850616455078125,1.041145920753479,0.8047738671302795,0.895656406879425,1.0153099298477173,,,,,,,
31,2047,,,,,,,,,,,,,,,1.7716978788375854,0.0,1.8500442504882812,1.1266342401504517,0.8316075801849365,0.8902300000190735,1.0563113689422607
31,2047,,,,,,,,1.7755513191223145,0.0,1.8495320081710815,1.069561243057251,0.8239490389823914,0.8950596451759338,1.0293383598327637,,,,,,,
32,2111,,,,,,,,,,,,,,,1.779658555984497,0.0,1.8523597717285156,1.0820741653442383,0.812833309173584,0.8948367238044739,1.0356945991516113
32,2111,,,,,,,,1.7810249328613281,0.0,1.8491564989089966,1.08082115650177,0.8249651193618774,0.8938946723937988,1.0331882238388062,,,,,,,
33,2175,,,,,,,,,,,,,,,1.7865246534347534,0.0,1.8509961366653442,1.1460257768630981,0.8347424268722534,0.8891884684562683,1.0668240785598755
33,2175,,,,,,,,1.778581976890564,0.0,1.8465466499328613,1.0855956077575684,0.8260899186134338,0.8938857913017273,1.0365302562713623,,,,,,,
34,2239,,,,,,,,,,,,,,,1.7694580554962158,0.0,1.8411238193511963,1.138879418373108,0.831011176109314,0.8900637626647949,1.063793659210205
34,2239,,,,,,,,1.7834888696670532,0.0,1.8396741151809692,1.0321059226989746,0.8047537803649902,0.897835910320282,1.0093047618865967,,,,,,,
35,2303,,,,,,,,,,,,,,,1.7737290859222412,0.0,1.8414487838745117,1.0529141426086426,0.7995984554290771,0.897673487663269,1.0218358039855957
35,2303,,,,,,,,1.7791305780410767,0.0,1.8403291702270508,1.0687315464019775,0.8210490345954895,0.8960466980934143,1.0285228490829468,,,,,,,
36,2367,,,,,,,,,,,,,,,1.783108115196228,0.0,1.8360390663146973,1.1706691980361938,0.854478657245636,0.886364221572876,1.077549934387207
36,2367,,,,,,,,1.7783297300338745,0.0,1.8359602689743042,1.088470458984375,0.8292296528816223,0.8929566144943237,1.038257122039795,,,,,,,
37,2431,,,,,,,,,,,,,,,1.7677595615386963,0.0,1.8371087312698364,1.1194288730621338,0.8237685561180115,0.8916402459144592,1.0543700456619263
37,2431,,,,,,,,1.7821540832519531,0.0,1.8350034952163696,1.037155270576477,0.8058308362960815,0.8987559676170349,1.013777732849121,,,,,,,
38,2495,,,,,,,,,,,,,,,1.7574877738952637,0.0,1.8298660516738892,1.1244022846221924,0.8301460146903992,0.8900794982910156,1.054277777671814
38,2495,,,,,,,,1.7773656845092773,0.0,1.8296444416046143,1.0431203842163086,0.8081066608428955,0.8973789215087891,1.017681360244751,,,,,,,
39,2559,,,,,,,,,,,,,,,1.7708613872528076,0.0,1.831021785736084,1.0445318222045898,0.799662172794342,0.8982894420623779,1.0171618461608887
39,2559,,,,,,,,1.7705835103988647,0.0,1.8290444612503052,1.0571097135543823,0.8185732960700989,0.8970907330513,1.0239695310592651,,,,,,,
40,2623,,,,,,,,,,,,,,,1.7767201662063599,0.0,1.8271266222000122,1.1071572303771973,0.8196530342102051,0.8928192257881165,1.0488178730010986
40,2623,,,,,,,,1.772402286529541,0.0,1.8219878673553467,1.0681161880493164,0.8165374994277954,0.8945723176002502,1.0280027389526367,,,,,,,
41,2687,,,,,,,,,,,,,,,1.776197910308838,0.0,1.8209666013717651,1.1794112920761108,0.853090763092041,0.8852102756500244,1.0807756185531616
41,2687,,,,,,,,1.7824680805206299,0.0,1.8201290369033813,1.062589168548584,0.8163459300994873,0.8945955038070679,1.0241554975509644,,,,,,,
42,2751,,,,,,,,,,,,,,,1.786728858947754,0.0,1.8249611854553223,1.071344017982483,0.8107471466064453,0.8960442543029785,1.0305888652801514
42,2751,,,,,,,,1.785295009613037,0.0,1.8199490308761597,1.079116702079773,0.8275399804115295,0.8948577046394348,1.033699631690979,,,,,,,
43,2815,,,,,,,,,,,,,,,1.8212262392044067,0.0,1.8313785791397095,1.0994486808776855,0.8202275037765503,0.8936641812324524,1.0449743270874023
43,2815,,,,,,,,1.8049712181091309,0.0,1.825701117515564,1.1334607601165771,0.8463643789291382,0.8872687816619873,1.0570498704910278,,,,,,,
44,2879,,,,,,,,,,,,,,,1.78847336769104,0.0,1.8221564292907715,1.0721914768218994,0.8102664351463318,0.8951965570449829,1.0292915105819702
44,2879,,,,,,,,1.8100755214691162,0.0,1.8242478370666504,1.0536614656448364,0.8120179176330566,0.8956091403961182,1.020870566368103,,,,,,,
45,2943,,,,,,,,,,,,,,,1.789995551109314,0.0,1.811863660812378,1.162761926651001,0.85028475522995,0.887326180934906,1.074256181716919
45,2943,,,,,,,,1.7839646339416504,0.0,1.816053032875061,1.0449432134628296,0.8060193061828613,0.8978469371795654,1.0181463956832886,,,,,,,
46,3007,,,,,,,,,,,,,,,1.7688692808151245,0.0,1.8119195699691772,1.056929111480713,0.8034003376960754,0.8970217704772949,1.0229822397232056
46,3007,,,,,,,,1.7824727296829224,0.0,1.8111120462417603,1.0479916334152222,0.8160409331321716,0.8980711102485657,1.0182902812957764,,,,,,,
47,3071,,,,,,,,,,,,,,,1.768795371055603,0.0,1.811143398284912,1.069533109664917,0.80818772315979,0.8963626623153687,1.030482292175293
47,3071,,,,,,,,1.7796950340270996,0.0,1.809334397315979,1.052423357963562,0.8069049715995789,0.8966088891029358,1.0197194814682007,,,,,,,
48,3135,,,,,,,,,,,,,,,1.7618086338043213,0.0,1.810481071472168,1.3457725048065186,0.9080377817153931,0.8690449595451355,1.1553186178207397
48,3135,,,,,,,,1.7772483825683594,0.0,1.8068115711212158,1.067077398300171,0.8194435238838196,0.8945866227149963,1.0279874801635742,,,,,,,
49,3199,,,,,,,,,,,,,,,1.7797462940216064,0.0,1.8079642057418823,1.0661590099334717,0.809852659702301,0.8959881663322449,1.026893973350525
49,3199,,,,,,,,1.7866613864898682,0.0,1.8080165386199951,1.068994164466858,0.8181806802749634,0.8940746784210205,1.0282965898513794,,,,,,,
50,3263,,,,,,,,,,,,,,,1.7909011840820312,0.0,1.810152530670166,1.1656216382980347,0.8435308933258057,0.8869569897651672,1.0752240419387817
50,3263,,,,,,,,1.7846894264221191,0.0,1.8057461977005005,1.0753815174102783,0.8219353556632996,0.8933295607566833,1.0306851863861084,,,,,,,
51,3327,,,,,,,,,,,,,,,1.7758064270019531,0.0,1.8072574138641357,1.1275103092193604,0.824542224407196,0.8900843262672424,1.0569669008255005
51,3327,,,,,,,,1.7888988256454468,0.0,1.8055062294006348,1.08389413356781,0.8258296251296997,0.8939870595932007,1.0339449644088745,,,,,,,
52,3391,,,,,,,,,,,,,,,1.7707197666168213,0.0,1.8066215515136719,1.0537680387496948,0.800731897354126,0.8973743319511414,1.0222548246383667
52,3391,,,,,,,,1.7882053852081299,0.0,1.8030329942703247,1.0585744380950928,0.8144686818122864,0.8942358493804932,1.0237373113632202,,,,,,,
53,3455,,,,,,,,,,,,,,,1.7862247228622437,0.0,1.8073066473007202,1.097917079925537,0.8162831664085388,0.893283486366272,1.0432296991348267
53,3455,,,,,,,,1.7903599739074707,0.0,1.8027347326278687,1.110111117362976,0.8341307044029236,0.8889508247375488,1.047357201576233,,,,,,,
54,3519,,,,,,,,,,,,,,,1.7763993740081787,0.0,1.800817847251892,1.1358577013015747,0.8272977471351624,0.8892834186553955,1.060367465019226
54,3519,,,,,,,,1.8028749227523804,0.0,1.8015364408493042,1.054816722869873,0.8151888251304626,0.8947396278381348,1.0217585563659668,,,,,,,
55,3583,,,,,,,,,,,,,,,1.7805263996124268,0.0,1.7953425645828247,1.1985293626785278,0.8647029399871826,0.8834316730499268,1.089668869972229
55,3583,,,,,,,,1.7881066799163818,0.0,1.7963284254074097,1.0515737533569336,0.8117954134941101,0.8970548510551453,1.0211563110351562,,,,,,,
56,3647,,,,,,,,,,,,,,,1.8035300970077515,0.0,1.8007603883743286,1.243958592414856,0.8663014769554138,0.881009578704834,1.1127759218215942
56,3647,,,,,,,,1.7980138063430786,0.0,1.7972580194473267,1.101432204246521,0.8298745155334473,0.8901678323745728,1.0422502756118774,,,,,,,
57,3711,,,,,,,,,,,,,,,1.78777277469635,0.0,1.798028588294983,1.0743459463119507,0.8120089173316956,0.8955554366111755,1.0315818786621094
57,3711,,,,,,,,1.7909226417541504,0.0,1.7951267957687378,1.049587368965149,0.8109952807426453,0.896525502204895,1.0189602375030518,,,,,,,
58,3775,,,,,,,,,,,,,,,1.7734779119491577,0.0,1.794166088104248,1.0696830749511719,0.8067416548728943,0.8964006304740906,1.0307425260543823
58,3775,,,,,,,,1.773420810699463,0.0,1.793852686882019,1.022325873374939,0.7983653545379639,0.8972042798995972,1.0052306652069092,,,,,,,
59,3839,,,,,,,,,,,,,,,1.7687945365905762,0.0,1.7912490367889404,1.0669212341308594,0.8106871247291565,0.8965731263160706,1.029382348060608
59,3839,,,,,,,,1.770023226737976,0.0,1.7893052101135254,1.050545334815979,0.8089286088943481,0.8959099650382996,1.019619107246399,,,,,,,
60,3903,,,,,,,,,,,,,,,1.7459936141967773,0.0,1.7927498817443848,1.0950473546981812,0.8154349327087402,0.8931614756584167,1.041225790977478
60,3903,,,,,,,,1.7699917554855347,0.0,1.7862528562545776,1.0489287376403809,0.8131548166275024,0.8965376019477844,1.018628478050232,,,,,,,
61,3967,,,,,,,,,,,,,,,1.7516403198242188,0.0,1.7914252281188965,1.2953006029129028,0.8983083367347717,0.8737748861312866,1.1329014301300049
61,3967,,,,,,,,1.7709459066390991,0.0,1.7897567749023438,1.0506829023361206,0.8165150284767151,0.8959802389144897,1.0202165842056274,,,,,,,
62,4031,,,,,,,,,,,,,,,1.7785917520523071,0.0,1.7931556701660156,1.054459571838379,0.8042079210281372,0.8977784514427185,1.023197054862976
62,4031,,,,,,,,1.7796189785003662,0.0,1.7924778461456299,1.0816025733947754,0.8263230323791504,0.8933259844779968,1.0340754985809326,,,,,,,
63,4095,,,,,,,,,,,,,,,1.7654975652694702,0.0,1.789371132850647,1.0479222536087036,0.8023991584777832,0.8979631662368774,1.0186927318572998
63,4095,,,,,,,,1.7705460786819458,0.0,1.787779688835144,1.0433902740478516,0.8096832036972046,0.8970685005187988,1.0130994319915771,,,,,,,
64,4159,,,,,,,,,,,,,,,1.7664169073104858,0.0,1.7854182720184326,1.1533668041229248,0.8355652689933777,0.888801634311676,1.0706160068511963
64,4159,,,,,,,,1.7677661180496216,0.0,1.7864612340927124,1.0307923555374146,0.8036594986915588,0.8961479067802429,1.009833574295044,,,,,,,
65,4223,,,,,,,,,,,,,,,1.7755433320999146,0.0,1.7893660068511963,1.2965703010559082,0.8871732950210571,0.8746132850646973,1.134681224822998
65,4223,,,,,,,,1.7677600383758545,0.0,1.7822351455688477,1.0713136196136475,0.8215844035148621,0.8948510885238647,1.0298941135406494,,,,,,,
66,4287,,,,,,,,,,,,,,,1.7648797035217285,0.0,1.7823479175567627,1.058020830154419,0.8048248887062073,0.8976895213127136,1.0254572629928589
66,4287,,,,,,,,1.7838454246520996,0.0,1.785672664642334,1.0374383926391602,0.8037394881248474,0.8970355987548828,1.0131423473358154,,,,,,,
67,4351,,,,,,,,,,,,,,,1.759901762008667,0.0,1.7842309474945068,1.0412075519561768,0.7964630722999573,0.8987727165222168,1.015949010848999
67,4351,,,,,,,,1.7650047540664673,0.0,1.7788275480270386,1.053037166595459,0.8125973343849182,0.8952369689941406,1.0215568542480469,,,,,,,
68,4415,,,,,,,,,,,,,,,1.7768293619155884,0.0,1.7835845947265625,1.0904673337936401,0.8170220255851746,0.8946465849876404,1.0407122373580933
68,4415,,,,,,,,1.7654708623886108,0.0,1.7817596197128296,1.0272809267044067,0.8016685247421265,0.899793803691864,1.0082271099090576,,,,,,,
69,4479,,,,,,,,,,,,,,,1.7603464126586914,0.0,1.7786133289337158,1.0604628324508667,0.801891028881073,0.8972342014312744,1.0259370803833008
69,4479,,,,,,,,1.7670401334762573,0.0,1.7789286375045776,1.0427594184875488,0.8113967180252075,0.896222710609436,1.0165433883666992,,,,,,,
70,4543,,,,,,,,,,,,,,,1.7766917943954468,0.0,1.7808014154434204,1.1558129787445068,0.8485531806945801,0.8884351253509521,1.0721478462219238
70,4543,,,,,,,,1.7618106603622437,0.0,1.7744970321655273,1.0582832098007202,0.813768208026886,0.8957558274269104,1.0234166383743286,,,,,,,
71,4607,,,,,,,,,,,,,,,1.7618011236190796,0.0,1.7812784910202026,1.0661641359329224,0.8061572313308716,0.8962712287902832,1.0277820825576782
71,4607,,,,,,,,1.7684348821640015,0.0,1.7784162759780884,1.0265320539474487,0.8017261624336243,0.8993631601333618,1.00668466091156,,,,,,,
72,4671,,,,,,,,,,,,,,,1.7475084066390991,0.0,1.7770878076553345,1.0471782684326172,0.7959396243095398,0.8979312777519226,1.0188713073730469
72,4671,,,,,,,,1.7645710706710815,0.0,1.7745589017868042,1.0264685153961182,0.800322949886322,0.8965726494789124,1.0075442790985107,,,,,,,
73,4735,,,,,,,,,,,,,,,1.7599804401397705,0.0,1.7761605978012085,1.1235644817352295,0.825999915599823,0.8914541602134705,1.0566943883895874
73,4735,,,,,,,,1.7586134672164917,0.0,1.773773193359375,1.045871376991272,0.8090181946754456,0.8966653943061829,1.0181264877319336,,,,,,,
74,4799,,,,,,,,,,,,,,,1.7603907585144043,0.0,1.774968147277832,1.587250828742981,0.9979247450828552,0.8471393585205078,1.2564157247543335
74,4799,,,,,,,,1.7607505321502686,0.0,1.7706434726715088,1.0327608585357666,0.8056700825691223,0.8971822261810303,1.0113030672073364,,,,,,,
75,4863,,,,,,,,,,,,,,,1.7617226839065552,0.0,1.7785491943359375,1.08284592628479,0.8103579878807068,0.8938362002372742,1.032784342765808
75,4863,,,,,,,,1.7721363306045532,0.0,1.7789438962936401,1.0609006881713867,0.8164821863174438,0.8969429731369019,1.0247490406036377,,,,,,,
76,4927,,,,,,,,,,,,,,,1.7616828680038452,0.0,1.7759382724761963,1.039873480796814,0.7950480580329895,0.8986398577690125,1.0149376392364502
76,4927,,,,,,,,1.7692935466766357,0.0,1.773199200630188,1.0524425506591797,0.8126739263534546,0.8939778804779053,1.0224213600158691,,,,,,,
77,4991,,,,,,,,,,,,,,,1.7508445978164673,0.0,1.7723153829574585,1.0539010763168335,0.8044319152832031,0.8971574902534485,1.020950198173523
77,4991,,,,,,,,1.7583673000335693,0.0,1.7709881067276,1.0219807624816895,0.7990090250968933,0.8972055315971375,1.0066120624542236,,,,,,,
78,5055,,,,,,,,,,,,,,,1.7487890720367432,0.0,1.7729182243347168,1.03928542137146,0.7961200475692749,0.8984660506248474,1.0134801864624023
78,5055,,,,,,,,1.7578011751174927,0.0,1.770048975944519,1.0301146507263184,0.8042060732841492,0.8984048366546631,1.0073953866958618,,,,,,,
79,5119,,,,,,,,,,,,,,,1.7589279413223267,0.0,1.7753530740737915,1.037130355834961,0.7929245829582214,0.8990268111228943,1.013616919517517
79,5119,,,,,,,,1.7529041767120361,0.0,1.7695050239562988,1.0330381393432617,0.8067671060562134,0.8969079852104187,1.0108813047409058,,,,,,,
80,5183,,,,,,,,,,,,,,,1.7527763843536377,0.0,1.7702574729919434,1.0848121643066406,0.8128821849822998,0.894382119178772,1.0357027053833008
80,5183,,,,,,,,1.7512933015823364,0.0,1.7695502042770386,1.0275648832321167,0.8017855286598206,0.8995063304901123,1.0088390111923218,,,,,,,
81,5247,,,,,,,,,,,,,,,1.7498359680175781,0.0,1.7726974487304688,1.0697861909866333,0.8060125708580017,0.8962924480438232,1.0308395624160767
81,5247,,,,,,,,1.7567682266235352,0.0,1.7676507234573364,1.0497812032699585,0.8113683462142944,0.8965374231338501,1.0189213752746582,,,,,,,
82,5311,,,,,,,,,,,,,,,1.74724543094635,0.0,1.7693737745285034,1.1334373950958252,0.8285922408103943,0.8909476399421692,1.0617176294326782
82,5311,,,,,,,,1.7491759061813354,0.0,1.7686946392059326,1.0123709440231323,0.7971736192703247,0.9005513191223145,1.0028799772262573,,,,,,,
83,5375,,,,,,,,,,,,,,,1.7547240257263184,0.0,1.7731645107269287,1.0352951288223267,0.7939507961273193,0.898800253868103,1.0114794969558716
83,5375,,,,,,,,1.746484637260437,0.0,1.7678592205047607,1.053955078125,0.8084570169448853,0.8973042964935303,1.0198627710342407,,,,,,,
84,5439,,,,,,,,,,,,,,,1.740738868713379,0.0,1.766884207725525,1.132994532585144,0.8301516175270081,0.8902370929718018,1.0603126287460327
84,5439,,,,,,,,1.753999948501587,0.0,1.7684253454208374,1.0280673503875732,0.8031882643699646,0.8983070254325867,1.007386565208435,,,,,,,
85,5503,,,,,,,,,,,,,,,1.7329614162445068,0.0,1.7672021389007568,1.0586949586868286,0.8031139969825745,0.8972310423851013,1.02434241771698
85,5503,,,,,,,,1.755384922027588,0.0,1.7664973735809326,1.0395606756210327,0.8080363273620605,0.8962688446044922,1.0135890245437622,,,,,,,
86,5567,,,,,,,,,,,,,,,1.7312580347061157,0.0,1.7666218280792236,1.1186710596084595,0.8326888084411621,0.8906623125076294,1.0515475273132324
86,5567,,,,,,,,1.7489551305770874,0.0,1.7663521766662598,1.0418754816055298,0.8063600063323975,0.8967388868331909,1.0149232149124146,,,,,,,
87,5631,,,,,,,,,,,,,,,1.7563270330429077,0.0,1.7685437202453613,1.0910978317260742,0.8171076774597168,0.8946118950843811,1.0409858226776123
87,5631,,,,,,,,1.7542401552200317,0.0,1.7672580480575562,1.0428048372268677,0.8028414249420166,0.8972241282463074,1.0157915353775024,,,,,,,
88,5695,,,,,,,,,,,,,,,1.7696400880813599,0.0,1.7643487453460693,1.2044883966445923,0.8668834567070007,0.883139431476593,1.0930488109588623
88,5695,,,,,,,,1.7538937330245972,0.0,1.7663627862930298,1.0762906074523926,0.8237251043319702,0.8936018943786621,1.030381441116333,,,,,,,
89,5759,,,,,,,,,,,,,,,1.765632152557373,0.0,1.7642265558242798,1.085472583770752,0.8182864189147949,0.8947334289550781,1.038208246231079
89,5759,,,,,,,,1.7775964736938477,0.0,1.7661371231079102,1.048925518989563,0.8111206293106079,0.8951709270477295,1.0185494422912598,,,,,,,
