epoch,step,test_dec_cross_entropy,test_dec_self_entropy,test_enc_self_entropy,test_loss,test_mae,test_r2,test_rmse,train_dec_cross_entropy,train_dec_self_entropy,train_enc_self_entropy,train_loss,train_mae,train_r2,train_rmse,val_dec_cross_entropy,val_dec_self_entropy,val_enc_self_entropy,val_loss,val_mae,val_r2,val_rmse
15,1023,,,,,,,,,,,,,,,1.8245998620986938,0.0,2.027747869491577,1.1538093090057373,0.8637360334396362,0.8946489691734314,1.0705662965774536
15,1023,,,,,,,,1.81618332862854,0.0,2.0274977684020996,1.0938314199447632,0.8225859999656677,0.8911877274513245,1.0394171476364136,,,,,,,
16,1087,,,,,,,,,,,,,,,1.83036470413208,0.0,2.024334669113159,1.2470399141311646,0.8980640172958374,0.8864111304283142,1.114221453666687
16,1087,,,,,,,,1.8157168626785278,0.0,2.0234012603759766,1.1224429607391357,0.8301827907562256,0.8895495533943176,1.0507831573486328,,,,,,,
17,1151,,,,,,,,,,,,,,,1.8136646747589111,0.0,2.008378505706787,1.1757164001464844,0.8771920204162598,0.8930195569992065,1.0812169313430786
17,1151,,,,,,,,1.8208154439926147,0.0,2.0166733264923096,1.0847915410995483,0.8200377821922302,0.8930850028991699,1.035475492477417,,,,,,,
18,1215,,,,,,,,,,,,,,,1.8196284770965576,0.0,2.0167741775512695,1.1096868515014648,0.8468393683433533,0.8987302184104919,1.0497355461120605
18,1215,,,,,,,,1.8112210035324097,0.0,2.012706995010376,1.075853943824768,0.8156084418296814,0.8941473960876465,1.0304428339004517,,,,,,,
19,1279,,,,,,,,,,,,,,,1.8092093467712402,0.0,1.9979361295700073,1.1125465631484985,0.8456213474273682,0.8982207775115967,1.0509711503982544
19,1279,,,,,,,,1.8118563890457153,0.0,2.0034236907958984,1.07486093044281,0.8168507218360901,0.8925421237945557,1.0308758020401,,,,,,,
20,1343,,,,,,,,,,,,,,,1.817676067352295,0.0,1.9951494932174683,1.0759687423706055,0.8289219737052917,0.9015551209449768,1.0336800813674927
20,1343,,,,,,,,1.8159325122833252,0.0,1.9925519227981567,1.1111468076705933,0.8280632495880127,0.889847993850708,1.0461372137069702,,,,,,,
21,1407,,,,,,,,,,,,,,,1.8044934272766113,0.0,1.9894561767578125,1.1272433996200562,0.8464503288269043,0.8966171741485596,1.0573393106460571
21,1407,,,,,,,,1.8089104890823364,0.0,1.985304594039917,1.0758824348449707,0.8139492869377136,0.8937574625015259,1.031223177909851,,,,,,,
22,1471,,,,,,,,,,,,,,,1.7969239950180054,0.0,1.995634913444519,1.1453335285186768,0.8524790406227112,0.894999623298645,1.0657017230987549
22,1471,,,,,,,,1.7978293895721436,0.0,1.9859802722930908,1.060302734375,0.8081611394882202,0.8941900134086609,1.0259922742843628,,,,,,,
23,1535,,,,,,,,,,,,,,,1.7966408729553223,0.0,1.9826258420944214,1.137455701828003,0.849513828754425,0.8956598043441772,1.0619183778762817
23,1535,,,,,,,,1.797287106513977,0.0,1.989298701286316,1.0787651538848877,0.8185324668884277,0.8931285738945007,1.0310204029083252,,,,,,,
24,1599,,,,,,,,,,,,,,,1.8054081201553345,0.0,1.978123664855957,1.225103735923767,0.8895764946937561,0.8883913159370422,1.1029791831970215
24,1599,,,,,,,,1.8045529127120972,0.0,1.9756466150283813,1.0565848350524902,0.8060303330421448,0.8951833248138428,1.020754098892212,,,,,,,
25,1663,,,,,,,,,,,,,,,1.8057546615600586,0.0,1.966219425201416,1.1386444568634033,0.8651058077812195,0.8963249325752258,1.0641230344772339
25,1663,,,,,,,,1.7969279289245605,0.0,1.976319432258606,1.0707240104675293,0.817375123500824,0.8946992754936218,1.0277178287506104,,,,,,,
26,1727,,,,,,,,,,,,,,,1.7958505153656006,0.0,1.9679433107376099,1.094261646270752,0.8406568765640259,0.9004424810409546,1.0431982278823853
26,1727,,,,,,,,1.8073365688323975,0.0,1.9696542024612427,1.0647648572921753,0.8150427341461182,0.8949002623558044,1.0243295431137085,,,,,,,
27,1791,,,,,,,,,,,,,,,1.800978422164917,0.0,1.9586882591247559,1.078285574913025,0.8371896147727966,0.9017427563667297,1.0356886386871338
27,1791,,,,,,,,1.7985022068023682,0.0,1.9638828039169312,1.0535571575164795,0.8061877489089966,0.8961894512176514,1.020468831062317,,,,,,,
28,1855,,,,,,,,,,,,,,,1.8087756633758545,0.0,1.9582834243774414,1.3611595630645752,0.9496433138847351,0.8761513233184814,1.1633999347686768
28,1855,,,,,,,,1.8039072751998901,0.0,1.9613758325576782,1.1028337478637695,0.8264331221580505,0.8902260661125183,1.0438380241394043,,,,,,,
29,1919,,,,,,,,,,,,,,,1.8177473545074463,0.0,1.962621808052063,1.1278738975524902,0.8448470830917358,0.8966895937919617,1.0574450492858887
29,1919,,,,,,,,1.8086936473846436,0.0,1.9663728475570679,1.1006088256835938,0.8262200355529785,0.8922808170318604,1.0415490865707397,,,,,,,
30,1983,,,,,,,,,,,,,,,1.8060046434402466,0.0,1.9640716314315796,1.0789108276367188,0.8315814733505249,0.9015754461288452,1.0352389812469482
30,1983,,,,,,,,1.8221417665481567,0.0,1.95841646194458,1.088344931602478,0.8196631669998169,0.8900963068008423,1.036299705505371,,,,,,,
31,2047,,,,,,,,,,,,,,,1.8239147663116455,0.0,1.940035104751587,1.1593260765075684,0.8676495552062988,0.8944980502128601,1.0740652084350586
31,2047,,,,,,,,1.802362084388733,0.0,1.9549087285995483,1.07106351852417,0.8134096264839172,0.8919059038162231,1.0294443368911743,,,,,,,
32,2111,,,,,,,,,,,,,,,1.7933239936828613,0.0,1.9529368877410889,1.078518271446228,0.8316406011581421,0.9018132090568542,1.0356087684631348
32,2111,,,,,,,,1.8150634765625,0.0,1.944045901298523,1.0478272438049316,0.805961549282074,0.8962019085884094,1.018052577972412,,,,,,,
33,2175,,,,,,,,,,,,,,,1.7810184955596924,0.0,1.9513309001922607,1.1575121879577637,0.8563854694366455,0.8938384056091309,1.0709375143051147
33,2175,,,,,,,,1.7932863235473633,0.0,1.95106840133667,1.0323796272277832,0.7989532947540283,0.896260678768158,1.0093543529510498,,,,,,,
34,2239,,,,,,,,,,,,,,,1.796220064163208,0.0,1.9354805946350098,1.123088002204895,0.8500047922134399,0.8974244594573975,1.0560251474380493
34,2239,,,,,,,,1.7865327596664429,0.0,1.9333606958389282,1.046290397644043,0.8051539659500122,0.895476758480072,1.0162047147750854,,,,,,,
35,2303,,,,,,,,,,,,,,,1.8069888353347778,0.0,1.9335458278656006,1.1216741800308228,0.8538908362388611,0.8977289795875549,1.0562301874160767
35,2303,,,,,,,,1.794081449508667,0.0,1.9459266662597656,1.064075231552124,0.8108361959457397,0.8918857574462891,1.0242085456848145,,,,,,,
36,2367,,,,,,,,,,,,,,,1.796205759048462,0.0,1.936263918876648,1.0683592557907104,0.8301458954811096,0.9025183916091919,1.030563473701477
36,2367,,,,,,,,1.8008297681808472,0.0,1.9380273818969727,1.0539841651916504,0.8070122003555298,0.895097017288208,1.0193523168563843,,,,,,,
37,2431,,,,,,,,,,,,,,,1.777564287185669,0.0,1.9365639686584473,1.073319673538208,0.8256446719169617,0.9018403887748718,1.0322219133377075
37,2431,,,,,,,,1.7942421436309814,0.0,1.9407565593719482,1.0384434461593628,0.7992203235626221,0.8970038890838623,1.012187123298645,,,,,,,
38,2495,,,,,,,,,,,,,,,1.7834956645965576,0.0,1.9315333366394043,1.0607633590698242,0.8262486457824707,0.9030200242996216,1.026818037033081
38,2495,,,,,,,,1.7759491205215454,0.0,1.9355796575546265,1.0231465101242065,0.7952831387519836,0.898756206035614,1.0043416023254395,,,,,,,
39,2559,,,,,,,,,,,,,,,1.7966868877410889,0.0,1.939664363861084,1.077850580215454,0.8331825733184814,0.9016153812408447,1.0350849628448486
39,2559,,,,,,,,1.7951136827468872,0.0,1.9312958717346191,1.1187868118286133,0.8327267169952393,0.8878943920135498,1.049522876739502,,,,,,,
40,2623,,,,,,,,,,,,,,,1.789037823677063,0.0,1.929507851600647,1.1149846315383911,0.8416566252708435,0.8978538513183594,1.0516078472137451
40,2623,,,,,,,,1.7879832983016968,0.0,1.934235692024231,1.0465530157089233,0.8076815605163574,0.8966405391693115,1.017440915107727,,,,,,,
41,2687,,,,,,,,,,,,,,,1.7920622825622559,0.0,1.9258209466934204,1.086997628211975,0.8385969400405884,0.9006993770599365,1.0393143892288208
41,2687,,,,,,,,1.7872836589813232,0.0,1.9259939193725586,1.0319138765335083,0.7978273630142212,0.8959341645240784,1.0098364353179932,,,,,,,
42,2751,,,,,,,,,,,,,,,1.7795330286026,0.0,1.916562557220459,1.065236210823059,0.8297454714775085,0.9028205871582031,1.0290706157684326
42,2751,,,,,,,,1.7732197046279907,0.0,1.9233365058898926,1.0225818157196045,0.7931913137435913,0.899360716342926,1.0045689344406128,,,,,,,
43,2815,,,,,,,,,,,,,,,1.7906662225723267,0.0,1.9291083812713623,1.0791361331939697,0.833882749080658,0.9015968441963196,1.0358898639678955
43,2815,,,,,,,,1.7942448854446411,0.0,1.9239587783813477,1.1030247211456299,0.8258312344551086,0.8911718130111694,1.0428484678268433,,,,,,,
44,2879,,,,,,,,,,,,,,,1.8194911479949951,0.0,1.9200249910354614,1.1633174419403076,0.8698620796203613,0.8941786289215088,1.0759961605072021
44,2879,,,,,,,,1.7931785583496094,0.0,1.9234015941619873,1.1190340518951416,0.8327206969261169,0.8880982995033264,1.0516245365142822,,,,,,,
45,2943,,,,,,,,,,,,,,,1.8010693788528442,0.0,1.9298193454742432,1.0872915983200073,0.8385168313980103,0.9010143280029297,1.0401023626327515
45,2943,,,,,,,,1.8012700080871582,0.0,1.9296573400497437,1.0497616529464722,0.8093215823173523,0.8952228426933289,1.0196967124938965,,,,,,,
46,3007,,,,,,,,,,,,,,,1.7953506708145142,0.0,1.9292778968811035,1.0569078922271729,0.8241620063781738,0.9036455750465393,1.0250847339630127
46,3007,,,,,,,,1.8034048080444336,0.0,1.9293299913406372,1.0639454126358032,0.8124247789382935,0.8950729370117188,1.025577425956726,,,,,,,
47,3071,,,,,,,,,,,,,,,1.786667823791504,0.0,1.9227511882781982,1.1439276933670044,0.8655607104301453,0.8958656787872314,1.0666289329528809
47,3071,,,,,,,,1.77531099319458,0.0,1.9210859537124634,1.0128540992736816,0.7890475988388062,0.8985971212387085,1.0000123977661133,,,,,,,
48,3135,,,,,,,,,,,,,,,1.7948222160339355,0.0,1.909507155418396,1.1051888465881348,0.8459761142730713,0.8992772698402405,1.0485272407531738
48,3135,,,,,,,,1.7741998434066772,0.0,1.917077898979187,1.058135747909546,0.8105730414390564,0.8937040567398071,1.0230990648269653,,,,,,,
49,3199,,,,,,,,,,,,,,,1.773848056793213,0.0,1.9098950624465942,1.0503206253051758,0.820543646812439,0.9040928483009338,1.0217727422714233
49,3199,,,,,,,,1.7810124158859253,0.0,1.9160617589950562,1.0232954025268555,0.7968308925628662,0.8983748555183411,1.004427433013916,,,,,,,
50,3263,,,,,,,,,,,,,,,1.7693734169006348,0.0,1.922122597694397,1.0646049976348877,0.8241520524024963,0.9027414917945862,1.0281308889389038
50,3263,,,,,,,,1.7741106748580933,0.0,1.9110560417175293,1.0270439386367798,0.796457052230835,0.8977324962615967,1.0073230266571045,,,,,,,
51,3327,,,,,,,,,,,,,,,1.769823431968689,0.0,1.9206608533859253,1.1612485647201538,0.8634378910064697,0.8938756585121155,1.0736260414123535
51,3327,,,,,,,,1.7684532403945923,0.0,1.9141898155212402,1.0440566539764404,0.8022480607032776,0.8968993425369263,1.0156644582748413,,,,,,,
52,3391,,,,,,,,,,,,,,,1.7771393060684204,0.0,1.9052703380584717,1.230505108833313,0.8963508009910583,0.8882876038551331,1.1067181825637817
52,3391,,,,,,,,1.7682276964187622,0.0,1.9196418523788452,1.032983422279358,0.7973631024360657,0.8975498080253601,1.009406328201294,,,,,,,
53,3455,,,,,,,,,,,,,,,1.7674281597137451,0.0,1.9077339172363281,1.0744802951812744,0.8290320634841919,0.9019747972488403,1.0334819555282593
53,3455,,,,,,,,1.7650208473205566,0.0,1.9076610803604126,1.021376609802246,0.7955324649810791,0.8960838913917542,1.0052458047866821,,,,,,,
54,3519,,,,,,,,,,,,,,,1.7848999500274658,0.0,1.8825695514678955,1.227960467338562,0.9003459215164185,0.8881627917289734,1.1051466464996338
54,3519,,,,,,,,1.7725458145141602,0.0,1.9013575315475464,1.0339903831481934,0.7958599925041199,0.8960301876068115,1.0092628002166748,,,,,,,
55,3583,,,,,,,,,,,,,,,1.7812261581420898,0.0,1.9074718952178955,1.0744651556015015,0.8303144574165344,0.901781439781189,1.0329622030258179
55,3583,,,,,,,,1.7694774866104126,0.0,1.9008910655975342,1.029500961303711,0.798979640007019,0.8959434628486633,1.0089529752731323,,,,,,,
56,3647,,,,,,,,,,,,,,,1.7634178400039673,0.0,1.9096676111221313,1.082274317741394,0.836941659450531,0.9014338850975037,1.0372234582901
56,3647,,,,,,,,1.7687638998031616,0.0,1.9014817476272583,1.0143320560455322,0.793661892414093,0.8991163372993469,1.002967119216919,,,,,,,
57,3711,,,,,,,,,,,,,,,1.7635005712509155,0.0,1.909342646598816,1.0719213485717773,0.8287418484687805,0.9021949768066406,1.0321629047393799
57,3711,,,,,,,,1.7566626071929932,0.0,1.9054780006408691,1.0117042064666748,0.7896423935890198,0.8994074463844299,1.0008200407028198,,,,,,,
58,3775,,,,,,,,,,,,,,,1.8150378465652466,0.0,1.9044699668884277,1.0870609283447266,0.8365867733955383,0.900852382183075,1.0399023294448853
58,3775,,,,,,,,1.7831913232803345,0.0,1.9064143896102905,1.1076405048370361,0.8267928957939148,0.8899880051612854,1.0445603132247925,,,,,,,
59,3839,,,,,,,,,,,,,,,1.7753746509552002,0.0,1.9149409532546997,1.0974581241607666,0.8351007699966431,0.8995398879051208,1.043380856513977
59,3839,,,,,,,,1.7883787155151367,0.0,1.9049508571624756,1.015764594078064,0.7953166365623474,0.8978850841522217,1.001965045928955,,,,,,,
60,3903,,,,,,,,,,,,,,,1.78141188621521,0.0,1.9051421880722046,1.0657325983047485,0.8273112773895264,0.9025328159332275,1.0291099548339844
60,3903,,,,,,,,1.769459843635559,0.0,1.9033089876174927,1.0090856552124023,0.7903221249580383,0.9003481268882751,0.9991886615753174,,,,,,,
61,3967,,,,,,,,,,,,,,,1.7738125324249268,0.0,1.9016473293304443,1.1532515287399292,0.8578026294708252,0.8943413496017456,1.0694390535354614
61,3967,,,,,,,,1.7694003582000732,0.0,1.9057776927947998,1.041481375694275,0.8014943599700928,0.8969230055809021,1.0119891166687012,,,,,,,
62,4031,,,,,,,,,,,,,,,1.7670429944992065,0.0,1.917728304862976,1.0837733745574951,0.8299911618232727,0.9009352326393127,1.0370599031448364
62,4031,,,,,,,,1.7775737047195435,0.0,1.9039769172668457,1.0450043678283691,0.8050815463066101,0.8950496912002563,1.017079472541809,,,,,,,
63,4095,,,,,,,,,,,,,,,1.7725324630737305,0.0,1.9179660081863403,1.0687559843063354,0.8269152045249939,0.9023849368095398,1.030508279800415
63,4095,,,,,,,,1.7671606540679932,0.0,1.9108085632324219,1.0302159786224365,0.8016461133956909,0.8984661102294922,1.0097662210464478,,,,,,,
64,4159,,,,,,,,,,,,,,,1.7896615266799927,0.0,1.9064308404922485,1.0781632661819458,0.8335604667663574,0.901563823223114,1.0354275703430176
64,4159,,,,,,,,1.7815474271774292,0.0,1.898199200630188,1.0723196268081665,0.818581223487854,0.8935072422027588,1.0282305479049683,,,,,,,
65,4223,,,,,,,,,,,,,,,1.7801756858825684,0.0,1.9011234045028687,1.079272985458374,0.8336748480796814,0.9014554619789124,1.0359277725219727
65,4223,,,,,,,,1.7646467685699463,0.0,1.9147149324417114,1.0143886804580688,0.791954517364502,0.8993598818778992,1.0028724670410156,,,,,,,
66,4287,,,,,,,,,,,,,,,1.755395531654358,0.0,1.9128097295761108,1.0631235837936401,0.8251442909240723,0.9029494524002075,1.0278937816619873
66,4287,,,,,,,,1.7613310813903809,0.0,1.8956048488616943,1.0117738246917725,0.7913652658462524,0.8986412882804871,1.0009616613388062,,,,,,,
67,4351,,,,,,,,,,,,,,,1.7585208415985107,0.0,1.8926019668579102,1.0970289707183838,0.8422468304634094,0.9000707268714905,1.0444391965866089
67,4351,,,,,,,,1.749759554862976,0.0,1.9110203981399536,1.0130629539489746,0.7901232838630676,0.9001331329345703,1.0021355152130127,,,,,,,
68,4415,,,,,,,,,,,,,,,1.7543374300003052,0.0,1.9076942205429077,1.0518393516540527,0.8224368095397949,0.9040219187736511,1.0224852561950684
68,4415,,,,,,,,1.750441312789917,0.0,1.8982335329055786,1.020991563796997,0.7961546182632446,0.8978502154350281,1.004839539527893,,,,,,,
69,4479,,,,,,,,,,,,,,,1.7482677698135376,0.0,1.8996059894561768,1.094658613204956,0.8328179717063904,0.8997811079025269,1.0423355102539062
69,4479,,,,,,,,1.7559128999710083,0.0,1.9118165969848633,1.0354341268539429,0.8007158041000366,0.8952189683914185,1.012076735496521,,,,,,,
70,4543,,,,,,,,,,,,,,,1.7592413425445557,0.0,1.9086767435073853,1.0919495820999146,0.8340795040130615,0.9004528522491455,1.041661262512207
70,4543,,,,,,,,1.7489491701126099,0.0,1.896130084991455,1.0165809392929077,0.7916414141654968,0.8977326154708862,1.0028812885284424,,,,,,,
71,4607,,,,,,,,,,,,,,,1.7429800033569336,0.0,1.8843293190002441,1.1480932235717773,0.8677634596824646,0.8955934643745422,1.0684226751327515
71,4607,,,,,,,,1.7535744905471802,0.0,1.9023480415344238,1.0140128135681152,0.7951194643974304,0.8983703851699829,1.000698208808899,,,,,,,
72,4671,,,,,,,,,,,,,,,1.7558083534240723,0.0,1.8891875743865967,1.4814143180847168,0.9890106320381165,0.8652523159980774,1.2142283916473389
72,4671,,,,,,,,1.7473217248916626,0.0,1.894948124885559,1.0283787250518799,0.7987707257270813,0.8992212414741516,1.0084044933319092,,,,,,,
73,4735,,,,,,,,,,,,,,,1.764922022819519,0.0,1.9106597900390625,1.1126415729522705,0.8510876297950745,0.8986126184463501,1.0520269870758057
73,4735,,,,,,,,1.7642055749893188,0.0,1.8983285427093506,1.0677686929702759,0.8105044364929199,0.8919707536697388,1.0282024145126343,,,,,,,
74,4799,,,,,,,,,,,,,,,1.7296843528747559,0.0,1.9145208597183228,1.1155577898025513,0.8371236324310303,0.897838294506073,1.051795244216919
74,4799,,,,,,,,1.745553731918335,0.0,1.9106395244598389,1.0208306312561035,0.7972243428230286,0.8985345363616943,1.0043935775756836,,,,,,,
75,4863,,,,,,,,,,,,,,,1.7463018894195557,0.0,1.9100143909454346,1.067478060722351,0.8245861530303955,0.9023958444595337,1.0292664766311646
75,4863,,,,,,,,1.7526363134384155,0.0,1.9070245027542114,1.0270698070526123,0.7943724989891052,0.8977898359298706,1.0084943771362305,,,,,,,
76,4927,,,,,,,,,,,,,,,1.7549095153808594,0.0,1.9047966003417969,1.205625057220459,0.8713029623031616,0.8891900777816772,1.0924166440963745
76,4927,,,,,,,,1.7545608282089233,0.0,1.904158115386963,1.0432167053222656,0.8033468127250671,0.8949999809265137,1.0151946544647217,,,,,,,
77,4991,,,,,,,,,,,,,,,1.7725540399551392,0.0,1.90252685546875,1.1601591110229492,0.8691554069519043,0.8943039774894714,1.0744431018829346
77,4991,,,,,,,,1.7557095289230347,0.0,1.9039833545684814,1.0227962732315063,0.7930797338485718,0.9002954959869385,1.0067858695983887,,,,,,,
78,5055,,,,,,,,,,,,,,,1.755068302154541,0.0,1.907867431640625,1.0884934663772583,0.8394140601158142,0.9007141590118408,1.0400950908660889
78,5055,,,,,,,,1.749955654144287,0.0,1.9054194688796997,0.9950071573257446,0.7839744091033936,0.9019546508789062,0.989803671836853,,,,,,,
79,5119,,,,,,,,,,,,,,,1.766457200050354,0.0,1.90104341506958,1.1274864673614502,0.8552021980285645,0.8973268866539001,1.0591225624084473
79,5119,,,,,,,,1.7582064867019653,0.0,1.9059243202209473,1.0547417402267456,0.8107191324234009,0.8941393494606018,1.0210753679275513,,,,,,,
80,5183,,,,,,,,,,,,,,,1.7678653001785278,0.0,1.9057321548461914,1.1623889207839966,0.8665041923522949,0.8939092755317688,1.0745929479599
80,5183,,,,,,,,1.76409912109375,0.0,1.9101139307022095,1.0569976568222046,0.8076844215393066,0.8961226940155029,1.01901376247406,,,,,,,
81,5247,,,,,,,,,,,,,,,1.7207391262054443,0.0,1.9149471521377563,1.084700107574463,0.8315944075584412,0.9011036157608032,1.0375211238861084
81,5247,,,,,,,,1.747010350227356,0.0,1.9015792608261108,1.002030849456787,0.787397563457489,0.898937463760376,0.9960504770278931,,,,,,,
82,5311,,,,,,,,,,,,,,,1.7360739707946777,0.0,1.908354640007019,1.0696935653686523,0.8242220878601074,0.9022830724716187,1.030397891998291
82,5311,,,,,,,,1.7359787225723267,0.0,1.903078556060791,1.021641492843628,0.7959145903587341,0.8973284363746643,1.0043798685073853,,,,,,,
83,5375,,,,,,,,,,,,,,,1.7167582511901855,0.0,1.912030816078186,1.091001033782959,0.8330323100090027,0.9003369212150574,1.0402740240097046
83,5375,,,,,,,,1.7364550828933716,0.0,1.9046002626419067,1.0163662433624268,0.794203519821167,0.8984642028808594,0.9999261498451233,,,,,,,
84,5439,,,,,,,,,,,,,,,1.738210916519165,0.0,1.9165595769882202,1.074611783027649,0.8311312794685364,0.9018602967262268,1.0330060720443726
84,5439,,,,,,,,1.744581937789917,0.0,1.9057213068008423,1.0267345905303955,0.7990089654922485,0.8976442813873291,1.0071381330490112,,,,,,,
85,5503,,,,,,,,,,,,,,,1.7262790203094482,0.0,1.9095796346664429,1.06276273727417,0.8226904273033142,0.90308678150177,1.0275648832321167
85,5503,,,,,,,,1.738378643989563,0.0,1.9121034145355225,1.0089060068130493,0.7942487597465515,0.9003614187240601,0.9990089535713196,,,,,,,
86,5567,,,,,,,,,,,,,,,1.7293620109558105,0.0,1.9043829441070557,1.1053532361984253,0.8453695774078369,0.8994397521018982,1.0486491918563843
86,5567,,,,,,,,1.7315301895141602,0.0,1.9009417295455933,1.0149824619293213,0.790112316608429,0.8988476395606995,1.0007227659225464,,,,,,,
87,5631,,,,,,,,,,,,,,,1.7316824197769165,0.0,1.9027137756347656,1.080812931060791,0.8281399607658386,0.9009208679199219,1.035806655883789
87,5631,,,,,,,,1.7207658290863037,0.0,1.904489278793335,1.011318325996399,0.7926971316337585,0.8974164724349976,0.9991114139556885,,,,,,,
88,5695,,,,,,,,,,,,,,,1.7300705909729004,0.0,1.9071450233459473,1.0664703845977783,0.8222162127494812,0.9025396108627319,1.0290515422821045
88,5695,,,,,,,,1.7455580234527588,0.0,1.9046131372451782,1.053674340248108,0.8054323792457581,0.8940416574478149,1.020163893699646,,,,,,,
89,5759,,,,,,,,,,,,,,,1.7406306266784668,0.0,1.905072808265686,1.1354317665100098,0.8586055040359497,0.8966484665870667,1.0628993511199951
89,5759,,,,,,,,1.740678071975708,0.0,1.8967229127883911,1.0303782224655151,0.7990168929100037,0.89583420753479,1.0090501308441162,,,,,,,
