epoch,step,test_dec_cross_entropy,test_dec_self_entropy,test_enc_self_entropy,test_loss,test_mae,test_r2,test_rmse,train_dec_cross_entropy,train_dec_self_entropy,train_enc_self_entropy,train_loss,train_mae,train_r2,train_rmse,val_dec_cross_entropy,val_dec_self_entropy,val_enc_self_entropy,val_loss,val_mae,val_r2,val_rmse
84,5439,,,,,,,,1.8243123292922974,0.0,1.800938367843628,1.0181138515472412,0.7964930534362793,0.9017784595489502,1.0033581256866455,,,,,,,
85,5503,,,,,,,,,,,,,,,1.8331471681594849,0.0,1.7909631729125977,1.0848135948181152,0.8047996759414673,0.8874045014381409,1.0356392860412598
85,5503,,,,,,,,1.8216476440429688,0.0,1.7887969017028809,1.0435457229614258,0.8071495890617371,0.9007701277732849,1.0159939527511597,,,,,,,
86,5567,,,,,,,,,,,,,,,1.8260334730148315,0.0,1.8131887912750244,1.0153515338897705,0.7893463373184204,0.8935551643371582,1.0022292137145996
86,5567,,,,,,,,1.8330044746398926,0.0,1.7909443378448486,1.0347509384155273,0.8017902374267578,0.8994723558425903,1.0095601081848145,,,,,,,
87,5631,,,,,,,,,,,,,,,1.8216897249221802,0.0,1.8038156032562256,1.0847163200378418,0.8253601789474487,0.8848024010658264,1.036177396774292
87,5631,,,,,,,,1.8111145496368408,0.0,1.8141642808914185,1.0159883499145508,0.7951304912567139,0.9021235108375549,1.0033068656921387,,,,,,,
88,5695,,,,,,,,,,,,,,,1.8556983470916748,0.0,1.8429582118988037,1.054927110671997,0.7965766787528992,0.8909032344818115,1.0214139223098755
88,5695,,,,,,,,1.8359332084655762,0.0,1.8351945877075195,1.0918724536895752,0.8279964327812195,0.8943682312965393,1.0382248163223267,,,,,,,
89,5759,,,,,,,,,,,,,,,1.838281273841858,0.0,1.8173894882202148,1.0711033344268799,0.8177751302719116,0.8860276937484741,1.0304566621780396
89,5759,,,,,,,,1.8448354005813599,0.0,1.832918405532837,1.025260090827942,0.8006171584129333,0.9018628001213074,1.0057017803192139,,,,,,,
90,5823,,,,,,,,,,,,,,,1.8134956359863281,0.0,1.8436713218688965,1.0501465797424316,0.7951602935791016,0.8907929062843323,1.0194766521453857
90,5823,,,,,,,,1.8240302801132202,0.0,1.80843186378479,1.0207359790802002,0.7991264462471008,0.9008730053901672,1.0059581995010376,,,,,,,
91,5887,,,,,,,,,,,,,,,1.824918270111084,0.0,1.8150869607925415,1.051634430885315,0.809546947479248,0.8885518908500671,1.0203688144683838
91,5887,,,,,,,,1.8259704113006592,0.0,1.81904935836792,1.0287458896636963,0.7995727062225342,0.9001318216323853,1.0097661018371582,,,,,,,
92,5951,,,,,,,,,,,,,,,1.8261395692825317,0.0,1.828977108001709,1.0929992198944092,0.8153108954429626,0.8867345452308655,1.0398999452590942
92,5951,,,,,,,,1.8225828409194946,0.0,1.8016667366027832,1.0411697626113892,0.8094031810760498,0.8998647928237915,1.0155091285705566,,,,,,,
93,6015,,,,,,,,,,,,,,,1.853337287902832,0.0,1.817714810371399,1.0213611125946045,0.7934007048606873,0.8929276466369629,1.0049244165420532
93,6015,,,,,,,,1.83941650390625,0.0,1.807706356048584,1.0690784454345703,0.8165555000305176,0.8941770792007446,1.0284931659698486,,,,,,,
94,6079,,,,,,,,,,,,,,,1.8120133876800537,0.0,1.8369529247283936,1.06405770778656,0.8112484812736511,0.8878132104873657,1.0271055698394775
94,6079,,,,,,,,1.8405022621154785,0.0,1.8129265308380127,1.0219626426696777,0.7984845042228699,0.9027517437934875,1.0055824518203735,,,,,,,
95,6143,,,,,,,,,,,,,,,1.8168481588363647,0.0,1.8301267623901367,1.0918817520141602,0.8059930205345154,0.8873979449272156,1.03888738155365
95,6143,,,,,,,,1.8221768140792847,0.0,1.8296899795532227,1.016670823097229,0.7975150942802429,0.9034489393234253,1.0018773078918457,,,,,,,
96,6207,,,,,,,,,,,,,,,1.8200105428695679,0.0,1.8275409936904907,1.048060655593872,0.7960883378982544,0.8905931711196899,1.018000602722168
96,6207,,,,,,,,1.8212889432907104,0.0,1.8046292066574097,1.029313564300537,0.8000962734222412,0.9013868570327759,1.0090233087539673,,,,,,,
97,6271,,,,,,,,,,,,,,,1.8216091394424438,0.0,1.8353277444839478,1.0430083274841309,0.7923142910003662,0.8919108510017395,1.015899658203125
97,6271,,,,,,,,1.818650484085083,0.0,1.8320780992507935,1.0363789796829224,0.8032956123352051,0.8990333676338196,1.0132975578308105,,,,,,,
98,6335,,,,,,,,,,,,,,,1.833736777305603,0.0,1.8375980854034424,1.0653234720230103,0.8070259094238281,0.8893802762031555,1.0265169143676758
98,6335,,,,,,,,1.8299565315246582,0.0,1.8343288898468018,1.0298810005187988,0.8024227023124695,0.9004291296005249,1.010558843612671,,,,,,,
99,6399,,,,,,,,,,,,,,,1.822500467300415,0.0,1.821577548980713,1.040076732635498,0.8014689683914185,0.8905029296875,1.0149496793746948
99,6399,,,,,,,,1.839579463005066,0.0,1.8079915046691895,1.0466476678848267,0.8086443543434143,0.89762282371521,1.0170878171920776,,,,,,,
100,6400,,,,,,,,,,,,,,,1.822500467300415,0.0,1.821577548980713,1.040076732635498,0.8014689683914185,0.8905029296875,1.0149496793746948
100,6400,1.8202364444732666,0.0,1.818123698234558,0.9854295253753662,0.7739088535308838,0.9131081104278564,0.9860357046127319,,,,,,,,,,,,,,
